142424,0x54a98708169b9c0142a442a6c30b52a7798b7f98,3,0x30bcd71b8d21fe830e493b30e90befba29de9114,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,10000,12762229,1625417668,200
143995,0x5598931bfbb43eec686fa4b5b92b5152ebadc2f6,3,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10000,12370256,1620164375,200
144379,0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,2,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3000,10091432,1589824189,0
144534,0x55ec9256077a311256b2daf81f70c0992d9fbd66,3,0x514910771af9ca656af840dff83e8264ecf986ca,0xdac17f958d2ee523a2206206994597c13d831ec7,500,12669161,1624163978,10
145165,0x56534741cd8b152df6d48adf7ac51f75169a83b2,3,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,500,12601886,1623262870,10
146993,0x5764a6f2212d502bc5970f9f129ffcd61e5d7563,3,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10000,12376297,1620244947,200
147129,0x5777d92f208679db4b9778590fa3cab3ac9e2168,3,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,100,13605124,1636771503,1
147734,0x57d7d040438730d4029794799deed8601e23ff80,3,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x6b175474e89094c44da98b954eedeac495271d0f,500,12383330,1620338402,10
149394,0x58ce2c05f73f64b6b23d2fc2a20424d5061f473f,2,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x111111111117dc0aa78b770fa6a738034120c302,3000,11526981,1608955354,0
149413,0x58d1e10796d95f60e27aa0c6af98fee7cdc8e3a6,2,0x111111111117dc0aa78b770fa6a738034120c302,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3000,11519705,1608857789,0
151007,0x59c38b6775ded821f010dbd30ecabdcf84e04756,3,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,3000,12503957,1621951885,60
151131,0x59d8e2fd24b56a31eb6ac4b5ba749d120a7d1480,3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa47c8bf37f92abed4a126bda807a7b7498661acd,10000,14763568,1652392542,200
152027,0x5a59e4e647a3acc42b01715f3a1d271c1f7e7aeb,3,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,10000,12601886,1623262870,200
152584,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,3,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3000,12375644,1620236624,60
152666,0x5ac13261c181a9c3938bfe1b649e65d10f98566b,2,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xdac17f958d2ee523a2206206994597c13d831ec7,3000,10877248,1600313688,0
153565,0x5b4cf5d968ba123fb5d1385c1d792d8a7a019876,3,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0xdac17f958d2ee523a2206206994597c13d831ec7,3000,12629885,1623637285,60
155045,0x5c28b5f471d97f53fcf132f16f9f3c0c888c1a01,3,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0x6b175474e89094c44da98b954eedeac495271d0f,3000,12573026,1622876678,60
156110,0x5cccad2332292cd5882365bb3584424241ab2210,3,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0xdac17f958d2ee523a2206206994597c13d831ec7,3000,12380221,1620297122,60
157032,0x5d4f3c6fa16908609bac31ff148bd002aa6b8c83,3,0x514910771af9ca656af840dff83e8264ecf986ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,500,12376368,1620245940,10
157212,0x5d6b0bf54e09b522975b069060c180e17249c554,3,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x30bcd71b8d21fe830e493b30e90befba29de9114,500,13561755,1636184620,10
158955,0x5e72d187505367976ee83010bad667d39acba569,3,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0x6b175474e89094c44da98b954eedeac495271d0f,3000,13332701,1633081415,60
159398,0x5eb837c4b76239dcbe770be1de9a198b98078faf,3,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,500,12754491,1625313769,10
161232,0x5fd8e3112676f69a3613c19597778e6f7a902d7c,2,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x30bcd71b8d21fe830e493b30e90befba29de9114,3000,11140733,1603829767,0
161694,0x601f7efaca945bdba9cbcc6d1ebb22e04d0a1f2d,3,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xd46ba6d942050d489dbd938a2c909a5d5039a161,3000,12378190,1620269787,60
162087,0x60594a405d53811d3bc4766596efd80fd545a270,3,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,500,12375738,1620237823,10
